"","ID","Genes","Promoter","CpGs","DE"
"2566","""6_166736585""",".",FALSE,FALSE,FALSE
"2567","""6_166743040""",".",FALSE,FALSE,FALSE
"2568","""6_166747617""",".",FALSE,FALSE,FALSE
"2569","""6_166749907""",".",FALSE,FALSE,FALSE
"2570","""6_166760349""",".",FALSE,FALSE,FALSE
"2571","""6_166791724""",".",FALSE,FALSE,FALSE
"2572","""6_166823874""",".",FALSE,FALSE,FALSE
"2573","""6_166930382""",".",FALSE,FALSE,FALSE
"2574","""6_167025001""",".",FALSE,FALSE,FALSE
"2575","""6_167031369""",".",FALSE,FALSE,FALSE
"2576","""6_167032186""",".",FALSE,FALSE,FALSE
"2577","""6_167035819""",".",FALSE,FALSE,FALSE
"2578","""6_167036094""",".",FALSE,FALSE,FALSE
"2579","""6_167036346""",".",FALSE,FALSE,FALSE
"2580","""6_167036802""",".",FALSE,FALSE,FALSE
"2581","""6_167038177""",".",FALSE,FALSE,FALSE
"2582","""6_167043861""",".",FALSE,FALSE,FALSE
"2583","""6_167044230""",".",FALSE,FALSE,FALSE
"2584","""6_167051853""",".",FALSE,FALSE,FALSE
"2585","""6_167171818""",".",FALSE,FALSE,FALSE
"2586","""6_167174084""",".",FALSE,FALSE,FALSE
"2587","""6_167355177""",".",FALSE,FALSE,FALSE
"2588","""6_167360993""",".",FALSE,FALSE,FALSE
"2589","""6_167385633""",".",FALSE,FALSE,FALSE
"2590","""6_167391471""",".",FALSE,FALSE,FALSE
"2591","""6_167402408""",".",FALSE,FALSE,FALSE
"2592","""6_167402666""",".",FALSE,FALSE,FALSE
"2593","""6_167416126""",".",FALSE,FALSE,FALSE
"2594","""6_167418703""",".",FALSE,FALSE,FALSE
"2595","""6_167425971""",".",FALSE,FALSE,FALSE
"2596","""6_167501986""",".",FALSE,FALSE,FALSE
"2597","""6_167532017""",".",FALSE,FALSE,FALSE
"2598","""7_2447280""",".",FALSE,FALSE,FALSE
"2599","""7_2456624""",".",FALSE,FALSE,FALSE
"2600","""7_2464148""",".",FALSE,FALSE,FALSE
"2601","""7_2465352""",".",FALSE,FALSE,FALSE
"2602","""7_2475429""",".",FALSE,FALSE,FALSE
"2603","""7_2478255""",".",FALSE,FALSE,FALSE
"2604","""7_2484790""",".",FALSE,FALSE,FALSE
"2605","""7_2493325""",".",FALSE,FALSE,FALSE
"2606","""7_2519323""",".",FALSE,FALSE,FALSE
"2607","""7_2519678""",".",FALSE,FALSE,FALSE
"2608","""7_2520314""",".",FALSE,FALSE,FALSE
"2609","""7_2528335""",".",FALSE,FALSE,FALSE
"2610","""7_2535676""",".",FALSE,FALSE,FALSE
"2611","""7_2546883""",".",FALSE,FALSE,FALSE
"2612","""7_2589172""",".",FALSE,FALSE,FALSE
"2613","""7_2605920""",".",FALSE,FALSE,FALSE
"2614","""7_2607345""",".",FALSE,FALSE,FALSE
"2615","""7_2607847""",".",FALSE,FALSE,FALSE
"2616","""7_2608602""",".",FALSE,FALSE,FALSE
"2617","""7_2613164""",".",FALSE,FALSE,FALSE
"2618","""7_2618427""",".",FALSE,TRUE,FALSE
"2619","""7_2629420""",".",FALSE,FALSE,FALSE
"2620","""7_2643302""",".",FALSE,FALSE,FALSE
"2621","""7_2648465""",".",FALSE,FALSE,FALSE
"2622","""7_2739214""",".",FALSE,FALSE,FALSE
"2623","""7_2739609""",".",FALSE,TRUE,FALSE
"2624","""7_2744855""",".",FALSE,FALSE,FALSE
"2625","""7_3101604""",".",FALSE,FALSE,FALSE
"2626","""7_3102220""",".",FALSE,FALSE,FALSE
"2627","""7_3106890""",".",FALSE,FALSE,FALSE
"2628","""7_3107205""",".",FALSE,FALSE,FALSE
"2629","""7_3133092""",".",FALSE,FALSE,FALSE
"2630","""7_3134324""",".",FALSE,FALSE,FALSE
"2631","""7_3139151""",".",FALSE,FALSE,FALSE
"2632","""7_3141465""",".",FALSE,FALSE,FALSE
"2633","""7_3146784""",".",FALSE,FALSE,FALSE
"2634","""7_3157541""",".",FALSE,FALSE,FALSE
"2635","""7_3172515""",".",FALSE,FALSE,FALSE
"2636","""7_3172966""",".",FALSE,FALSE,FALSE
"2637","""7_3173627""",".",FALSE,FALSE,FALSE
"2638","""7_3174976""",".",FALSE,FALSE,FALSE
"2639","""7_3187694""",".",FALSE,FALSE,FALSE
"2640","""7_3193538""",".",FALSE,FALSE,FALSE
"2641","""7_3238327""",".",FALSE,FALSE,FALSE
"2642","""7_4848050""",".",FALSE,FALSE,FALSE
"2643","""7_4902637""",".",FALSE,FALSE,FALSE
"2644","""7_5239951""",".",FALSE,FALSE,FALSE
"2645","""7_5241903""",".",FALSE,FALSE,FALSE
"2646","""7_5705159""",".",FALSE,FALSE,FALSE
"2647","""7_5719781""",".",FALSE,FALSE,FALSE
"2648","""7_5721075""",".",FALSE,FALSE,FALSE
"2649","""7_5722523""",".",FALSE,FALSE,FALSE
"2650","""7_5726301""",".",FALSE,FALSE,FALSE
"2651","""7_5728036""",".",FALSE,FALSE,FALSE
"2652","""7_5735970""",".",FALSE,FALSE,FALSE
"2653","""7_5737675""",".",FALSE,FALSE,FALSE
"2654","""7_5742915""",".",FALSE,FALSE,FALSE
"2655","""7_5746490""",".",FALSE,FALSE,FALSE
"2656","""7_5759516""",".",FALSE,FALSE,FALSE
"2657","""7_100617436""",".",FALSE,FALSE,FALSE
"2658","""7_100620418""",".",FALSE,FALSE,FALSE
"2659","""7_100620573""",".",FALSE,FALSE,FALSE
"2660","""7_100621981""",".",FALSE,FALSE,FALSE
"2661","""7_100624879""",".",FALSE,FALSE,FALSE
"2662","""7_100693693""",".",FALSE,FALSE,FALSE
"2663","""7_100696056""",".",FALSE,FALSE,FALSE
"2664","""7_100701373""",".",FALSE,FALSE,FALSE
"2665","""7_100702538""",".",FALSE,FALSE,FALSE
"2666","""8_10445470""",".",FALSE,FALSE,FALSE
"2667","""8_10517088""",".",FALSE,FALSE,FALSE
"2668","""8_10651111""",".",FALSE,FALSE,FALSE
"2669","""8_10652425""",".",FALSE,FALSE,FALSE
"2670","""8_10652603""",".",FALSE,FALSE,FALSE
"2671","""8_10653433""",".",FALSE,FALSE,FALSE
"2672","""8_10659055""",".",FALSE,FALSE,FALSE
"2673","""8_10667485""",".",FALSE,FALSE,FALSE
"2674","""8_10669294""",".",FALSE,FALSE,FALSE
"2675","""8_10670497""",".",FALSE,FALSE,FALSE
"2676","""8_10673052""",".",FALSE,FALSE,FALSE
"2677","""8_10687484""",".",FALSE,FALSE,FALSE
"2678","""8_23325732""",".",FALSE,FALSE,FALSE
"2679","""8_23534785""",".",FALSE,FALSE,FALSE
"2680","""8_24055285""",".",FALSE,FALSE,FALSE
"2681","""8_24274096""",".",FALSE,FALSE,FALSE
"2682","""8_24279370""",".",FALSE,FALSE,FALSE
"2683","""8_24280523""",".",FALSE,FALSE,FALSE
"2684","""8_24283315""",".",FALSE,FALSE,FALSE
"2685","""8_24284263""",".",FALSE,FALSE,FALSE
"2686","""8_24292420""",".",FALSE,FALSE,FALSE
"2687","""8_143749090""",".",FALSE,FALSE,FALSE
"2688","""8_144191357""",".",FALSE,FALSE,FALSE
"2689","""8_144197482""",".",FALSE,FALSE,FALSE
"2690","""8_144198580""",".",FALSE,FALSE,FALSE
"2691","""8_144203137""",".",FALSE,FALSE,FALSE
"2692","""8_144207167""",".",FALSE,FALSE,FALSE
"2693","""8_144208757""",".",FALSE,FALSE,FALSE
"2694","""8_144210674""",".",FALSE,FALSE,FALSE
"2695","""8_144213559""",".",FALSE,FALSE,FALSE
"2696","""8_144220520""",".",FALSE,FALSE,FALSE
"2697","""8_144221293""",".",FALSE,FALSE,FALSE
"2698","""8_144229934""",".",FALSE,FALSE,FALSE
"2699","""8_144317733""",".",FALSE,FALSE,FALSE
"2700","""8_144810204""","FAM83H-AS1;FAM83H;MIR4664",FALSE,FALSE,FALSE
"2701","""8_144951958""","EPPK1",FALSE,FALSE,FALSE
"2702","""8_145645665""","VPS28",FALSE,FALSE,FALSE
"2703","""9_133996718""",".",FALSE,FALSE,FALSE
"2704","""9_134003945""",".",FALSE,FALSE,FALSE
"2705","""9_134004700""",".",FALSE,FALSE,FALSE
"2706","""9_134011014""",".",FALSE,FALSE,FALSE
"2707","""9_134011756""",".",FALSE,FALSE,FALSE
"2708","""9_134016282""",".",FALSE,FALSE,FALSE
"2709","""9_134018774""",".",FALSE,FALSE,FALSE
"2710","""9_134020733""",".",FALSE,FALSE,FALSE
"2711","""9_134037412""",".",FALSE,FALSE,FALSE
"2712","""9_135257672""",".",FALSE,FALSE,FALSE
"2713","""1_1040209""",".",FALSE,TRUE,FALSE
"2714","""1_3383374""",".",FALSE,TRUE,FALSE
"2715","""1_7761272""",".",FALSE,TRUE,FALSE
"2716","""1_9634746""",".",FALSE,TRUE,FALSE
"2717","""1_9668908""",".",FALSE,TRUE,FALSE
"2718","""1_11717348""",".",FALSE,TRUE,FALSE
"2719","""1_12458479""",".",FALSE,TRUE,FALSE
"2720","""1_17269218""",".",FALSE,TRUE,FALSE
"2721","""1_36609388""",".",FALSE,TRUE,FALSE
"2722","""1_23943175""",".",FALSE,TRUE,FALSE
"2723","""1_24733291""",".",FALSE,TRUE,FALSE
"2724","""1_24904319""",".",FALSE,TRUE,FALSE
"2725","""1_25153509""",".",FALSE,TRUE,FALSE
"2726","""1_27856566""",".",FALSE,TRUE,FALSE
"2727","""1_32183188""",".",FALSE,TRUE,FALSE
"2728","""1_32177943""",".",FALSE,TRUE,FALSE
"2729","""1_44961692""",".",FALSE,TRUE,FALSE
"2730","""1_44867594""",".",FALSE,TRUE,FALSE
"2731","""1_117336838""",".",FALSE,TRUE,FALSE
"2732","""1_116913131""",".",FALSE,TRUE,FALSE
"2733","""1_152012059""",".",FALSE,TRUE,FALSE
"2734","""1_153253491""",".",FALSE,TRUE,FALSE
"2735","""1_152864966""",".",FALSE,TRUE,FALSE
"2736","""1_155927870""",".",FALSE,TRUE,FALSE
"2737","""1_179322778""",".",FALSE,TRUE,FALSE
"2738","""1_203950830""",".",FALSE,TRUE,FALSE
"2739","""1_205328233""",".",FALSE,TRUE,FALSE
"2740","""1_210492255""",".",FALSE,TRUE,FALSE
"2741","""1_244790314""",".",FALSE,TRUE,FALSE
"2742","""10_855592""",".",FALSE,TRUE,FALSE
"2743","""10_3123651""",".",FALSE,TRUE,FALSE
"2744","""10_3497012""",".",FALSE,TRUE,FALSE
"2745","""10_3226033""",".",FALSE,TRUE,FALSE
"2746","""10_5856139""",".",FALSE,TRUE,FALSE
"2747","""10_12681899""",".",FALSE,TRUE,FALSE
"2748","""10_17310591""",".",FALSE,TRUE,FALSE
"2749","""10_70778101""",".",FALSE,TRUE,FALSE
"2750","""10_79265317""",".",FALSE,TRUE,FALSE
"2751","""10_81952621""",".",FALSE,TRUE,FALSE
"2752","""10_99169958""",".",FALSE,TRUE,FALSE
"2753","""10_112361980""",".",FALSE,TRUE,FALSE
"2754","""10_126289679""",".",FALSE,TRUE,FALSE
"2755","""10_126304263""",".",FALSE,TRUE,FALSE
"2756","""11_492628""",".",FALSE,TRUE,FALSE
"2757","""11_612421""","CDHR5;IRF7",FALSE,TRUE,FALSE
"2758","""11_6389538""",".",FALSE,TRUE,FALSE
"2759","""11_18371906""",".",FALSE,TRUE,FALSE
"2760","""11_47991004""",".",FALSE,TRUE,FALSE
"2761","""11_82546394""",".",FALSE,TRUE,FALSE
"2762","""11_93917802""",".",FALSE,TRUE,FALSE
"2763","""11_113339666""","DRD2",FALSE,TRUE,FALSE
"2764","""11_122457028""",".",FALSE,TRUE,FALSE
"2765","""11_122490935""",".",FALSE,TRUE,FALSE
"2766","""12_6589721""",".",FALSE,TRUE,FALSE
"2767","""12_14301988""",".",FALSE,TRUE,FALSE
"2768","""12_27060542""",".",FALSE,TRUE,FALSE
"2769","""12_47811172""",".",FALSE,TRUE,FALSE
"2770","""12_50001269""",".",FALSE,TRUE,FALSE
"2771","""12_53151085""",".",FALSE,TRUE,FALSE
"2772","""12_54612285""",".",FALSE,TRUE,FALSE
"2773","""12_69048114""",".",FALSE,TRUE,FALSE
"2774","""12_111773532""",".",FALSE,TRUE,FALSE
"2775","""13_24151548""",".",FALSE,TRUE,FALSE
"2776","""13_27999041""",".",FALSE,TRUE,FALSE
"2777","""13_28043237""",".",FALSE,TRUE,FALSE
"2778","""13_48006021""",".",FALSE,TRUE,FALSE
"2779","""13_113936389""",".",FALSE,TRUE,FALSE
"2780","""14_23846844""",".",FALSE,TRUE,FALSE
"2781","""14_50406533""",".",FALSE,TRUE,FALSE
"2782","""14_102432433""",".",FALSE,TRUE,FALSE
"2783","""14_104287154""",".",FALSE,TRUE,FALSE
"2784","""15_26630895""",".",FALSE,TRUE,FALSE
"2785","""15_46410602""",".",FALSE,TRUE,FALSE
"2786","""15_58470564""",".",FALSE,TRUE,FALSE
"2787","""15_64466568""",".",FALSE,TRUE,FALSE
"2788","""15_67540881""",".",FALSE,TRUE,FALSE
"2789","""15_70307628""",".",FALSE,TRUE,FALSE
"2790","""15_72043115""",".",FALSE,TRUE,FALSE
"2791","""15_88441783""",".",FALSE,TRUE,FALSE
"2792","""15_99748633""",".",FALSE,TRUE,FALSE
"2793","""16_370528""",".",FALSE,TRUE,FALSE
"2794","""16_4649849""",".",FALSE,TRUE,FALSE
"2795","""16_9112371""",".",FALSE,TRUE,FALSE
"2796","""16_28286820""",".",FALSE,TRUE,FALSE
"2797","""16_47139325""",".",FALSE,TRUE,FALSE
"2798","""16_49287997""",".",FALSE,TRUE,FALSE
"2799","""16_84553796""",".",FALSE,TRUE,FALSE
"2800","""16_85972147""",".",FALSE,TRUE,FALSE
"2801","""16_85997123""",".",FALSE,TRUE,FALSE
"2802","""16_87297191""",".",FALSE,TRUE,FALSE
"2803","""16_87991263""",".",FALSE,TRUE,FALSE
"2804","""17_943568""",".",FALSE,TRUE,FALSE
"2805","""17_1629134""",".",FALSE,TRUE,FALSE
"2806","""17_1564482""",".",FALSE,TRUE,FALSE
"2807","""17_7401572""",".",FALSE,TRUE,FALSE
"2808","""17_7714982""",".",FALSE,TRUE,FALSE
"2809","""17_9957263""",".",FALSE,TRUE,FALSE
"2810","""17_14674791""",".",FALSE,TRUE,FALSE
"2811","""17_19254082""",".",FALSE,TRUE,FALSE
"2812","""17_19566816""",".",FALSE,TRUE,FALSE
"2813","""17_37031774""",".",FALSE,TRUE,FALSE
"2814","""17_39690810""",".",FALSE,TRUE,FALSE
"2815","""17_40576677""",".",FALSE,TRUE,FALSE
"2816","""17_71999672""",".",FALSE,TRUE,FALSE
"2817","""17_75511242""",".",FALSE,TRUE,FALSE
"2818","""17_75646781""",".",FALSE,TRUE,FALSE
"2819","""17_76175289""",".",FALSE,TRUE,FALSE
"2820","""17_76457352""",".",FALSE,TRUE,FALSE
"2821","""18_19969062""",".",FALSE,TRUE,FALSE
"2822","""18_72238036""",".",FALSE,TRUE,FALSE
"2823","""18_72952347""",".",FALSE,TRUE,FALSE
"2824","""18_72895091""",".",FALSE,TRUE,FALSE
"2825","""18_75685537""",".",FALSE,TRUE,FALSE
"2826","""19_370987""","THEG",FALSE,TRUE,FALSE
"2827","""19_2308625""",".",FALSE,TRUE,FALSE
"2828","""19_4134831""",".",FALSE,TRUE,FALSE
"2829","""19_11534828""",".",FALSE,TRUE,FALSE
"2830","""19_13948114""",".",FALSE,TRUE,FALSE
"2831","""19_52627225""",".",FALSE,TRUE,FALSE
"2832","""19_44051046""",".",FALSE,TRUE,FALSE
"2833","""19_49902548""",".",FALSE,TRUE,FALSE
"2834","""19_52025478""",".",FALSE,TRUE,FALSE
"2835","""2_6935214""",".",FALSE,TRUE,FALSE
"2836","""2_27699994""",".",FALSE,TRUE,FALSE
"2837","""2_8602483""",".",FALSE,TRUE,FALSE
"2838","""2_9901977""",".",FALSE,TRUE,FALSE
"2839","""2_24085145""",".",FALSE,TRUE,FALSE
"2840","""2_27967339""",".",FALSE,TRUE,FALSE
"2841","""2_73304628""",".",FALSE,TRUE,FALSE
"2842","""2_74636584""",".",FALSE,TRUE,FALSE
"2843","""2_74061546""",".",FALSE,TRUE,FALSE
"2844","""2_74785564""",".",FALSE,TRUE,FALSE
"2845","""2_120577280""",".",FALSE,TRUE,FALSE
"2846","""2_208597716""",".",FALSE,TRUE,FALSE
"2847","""2_208932076""",".",FALSE,TRUE,FALSE
"2848","""2_208932776""",".",FALSE,TRUE,FALSE
"2849","""2_216653688""",".",FALSE,TRUE,FALSE
"2850","""2_231470236""",".",FALSE,TRUE,FALSE
"2851","""2_239953145""",".",FALSE,TRUE,FALSE
"2852","""2_240505608""",".",FALSE,TRUE,FALSE
"2853","""20_19899204""",".",FALSE,TRUE,FALSE
"2854","""20_22740322""",".",FALSE,TRUE,FALSE
"2855","""20_60344911""",".",FALSE,TRUE,FALSE
"2856","""21_46537501""",".",FALSE,TRUE,FALSE
"2857","""22_25332748""",".",FALSE,TRUE,FALSE
"2858","""22_45022770""",".",FALSE,TRUE,FALSE
"2859","""3_10246483""",".",FALSE,TRUE,FALSE
"2860","""3_39283599""",".",FALSE,TRUE,FALSE
"2861","""3_48570889""",".",FALSE,TRUE,FALSE
"2862","""3_52249343""",".",FALSE,TRUE,FALSE
"2863","""3_101803461""",".",FALSE,TRUE,FALSE
"2864","""3_101811117""",".",FALSE,TRUE,FALSE
"2865","""3_150807489""",".",FALSE,TRUE,FALSE
"2866","""3_151005670""",".",FALSE,TRUE,FALSE
"2867","""4_2902862""",".",FALSE,TRUE,FALSE
"2868","""4_3331688""",".",FALSE,TRUE,FALSE
"2869","""4_6729629""",".",FALSE,TRUE,FALSE
"2870","""4_26066666""",".",FALSE,TRUE,FALSE
"2871","""4_37343956""",".",FALSE,TRUE,FALSE
"2872","""4_68433391""",".",FALSE,TRUE,FALSE
"2873","""4_90248071""",".",FALSE,TRUE,FALSE
"2874","""4_141773930""",".",FALSE,TRUE,FALSE
"2875","""4_144324313""",".",FALSE,TRUE,FALSE
"2876","""4_154605032""",".",FALSE,TRUE,FALSE
"2877","""5_1535069""",".",FALSE,TRUE,FALSE
"2878","""15_29091971""",".",FALSE,TRUE,FALSE
"2879","""5_52131689""",".",FALSE,TRUE,FALSE
"2880","""5_66498294""",".",FALSE,TRUE,FALSE
"2881","""5_95136641""",".",FALSE,TRUE,FALSE
"2882","""5_139030278""",".",FALSE,TRUE,FALSE
"2883","""5_139470149""",".",FALSE,TRUE,FALSE
"2884","""5_145215145""",".",FALSE,TRUE,FALSE
"2885","""5_158621523""",".",FALSE,TRUE,FALSE
"2886","""5_173148386""",".",FALSE,TRUE,FALSE
"2887","""5_176867073""",".",FALSE,TRUE,FALSE
"2888","""5_177836369""",".",FALSE,TRUE,FALSE
"2889","""6_6533835""",".",FALSE,TRUE,FALSE
"2890","""6_11426417""",".",FALSE,TRUE,FALSE
"2891","""6_17809670""",".",FALSE,TRUE,FALSE
"2892","""6_25982865""",".",FALSE,TRUE,FALSE
"2893","""6_30763524""",".",FALSE,TRUE,FALSE
"2894","""6_33268944""",".",FALSE,TRUE,FALSE
"2895","""6_64339273""",".",FALSE,TRUE,FALSE
"2896","""6_74342472""",".",FALSE,TRUE,FALSE
"2897","""6_149846770""",".",FALSE,TRUE,FALSE
"2898","""6_157995800""",".",FALSE,TRUE,FALSE
"2899","""6_159205444""",".",FALSE,TRUE,FALSE
"2900","""6_167455662""",".",FALSE,TRUE,FALSE
"2901","""7_931703""",".",FALSE,TRUE,FALSE
"2902","""7_1532892""",".",FALSE,TRUE,FALSE
"2903","""7_1747975""",".",FALSE,TRUE,FALSE
"2904","""7_32927599""",".",FALSE,TRUE,FALSE
"2905","""7_30282813""",".",FALSE,TRUE,FALSE
"2906","""7_47577860""",".",FALSE,TRUE,FALSE
"2907","""7_47603008""",".",FALSE,TRUE,FALSE
"2908","""7_73709067""",".",FALSE,TRUE,FALSE
"2909","""7_75730901""",".",FALSE,TRUE,FALSE
"2910","""7_98838596""",".",FALSE,TRUE,FALSE
"2911","""7_130293608""",".",FALSE,TRUE,FALSE
"2912","""7_137297140""",".",FALSE,TRUE,FALSE
"2913","""7_157248641""",".",FALSE,TRUE,FALSE
"2914","""8_1834707""",".",FALSE,TRUE,FALSE
"2915","""8_1847120""",".",FALSE,TRUE,FALSE
"2916","""8_8220348""",".",FALSE,TRUE,FALSE
"2917","""8_22724368""",".",FALSE,TRUE,FALSE
"2918","""8_23195279""",".",FALSE,TRUE,FALSE
"2919","""8_29685913""",".",FALSE,TRUE,FALSE
"2920","""8_28250634""",".",FALSE,TRUE,FALSE
"2921","""8_37845844""",".",FALSE,TRUE,FALSE
"2922","""8_56972947""",".",FALSE,TRUE,FALSE
"2923","""8_70893989""",".",FALSE,TRUE,FALSE
"2924","""8_82182937""",".",FALSE,TRUE,FALSE
"2925","""8_103879108""",".",FALSE,TRUE,FALSE
"2926","""8_126515964""",".",FALSE,TRUE,FALSE
"2927","""8_131085939""",".",FALSE,TRUE,FALSE
"2928","""8_133841908""",".",FALSE,TRUE,FALSE
"2929","""8_141641998""",".",FALSE,TRUE,FALSE
"2930","""9_97895708""",".",FALSE,TRUE,FALSE
"2931","""9_139507430""",".",FALSE,TRUE,FALSE
"2932","""X_100524802""",".",FALSE,TRUE,FALSE
